item_id,product_type,name,asset_class_std,region_std,risk_grade,risk_available,expense_ratio,expense_ratio_available,expense_ratio_source,aum,aum_available,return_1y,return_1y_available,as_of_date,source_table,source_row_key
KR6192522FB8,BOND,경남은행2025-11이2A-12,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192522FB8
KR6192522G27,BOND,경남은행2026-02이(변)1A-10,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192522G27
KR6192523F68,BOND,경남은행2025-06이2A-25(녹),BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192523F68
KR6192523FB6,BOND,경남은행2025-11이(변)0.5A-12,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192523FB6
KR6192523G26,BOND,경남은행2026-02이(변)1A-23,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192523G26
KR6192524FB4,BOND,경남은행2025-11이(변)1A-14,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192524FB4
KR6192531632,BOND,광주은행 조건부자본증권(상) 2016-03이10갑-29(후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192531632
KR6192531E10,BOND,광주은행2024-01이(변)1갑-09,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192531E10
KR6192531E44,BOND,광주은행2024-04이(변)1갑-03,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192531E44
KR6192531E51,BOND,광주은행2024-05이(변)1갑-09,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192531E51
KR6192531E77,BOND,광주은행 2024-07이(변)1갑-30,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192531E77
KR6192531E85,BOND,광주은행2024-08이(변)1갑-06,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192531E85
KR6192531E93,BOND,광주은행 2024-09이(변)1갑-13,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192531E93
KR6192531EA4,BOND,광주은행2024-10이(변)1갑-16,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192531EA4
KR6192531EB2,BOND,광주은행2024-11이(변)1갑-07,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192531EB2
KR6192531EC0,BOND,광주은행2024-12이(변)1갑-16,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192531EC0
KR6192531F27,BOND,광주은행2025-02이1.5갑-28,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192531F27
KR6192531F35,BOND,광주은행2025-03이(변)1갑-31,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192531F35
KR6192531F43,BOND,광주은행2025-04이(변)1갑-28,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192531F43
KR6192531F50,BOND,광주은행2025-05이(변)1갑-27,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192531F50
KR6192531F68,BOND,광주은행2025-06이1.5갑-19,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192531F68
KR6192531F84,BOND,광주은행2025-08이1.5갑-28,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192531F84
KR6192531F92,BOND,광주은행2025-09이(변)1갑-19,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192531F92
KR6192531FA1,BOND,광주은행2025-10이(변)1갑-16,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192531FA1
KR6192531FB9,BOND,광주은행2025-11이(변)1갑-06,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192531FB9
KR6192531G18,BOND,광주은행2026-01이(변)1갑-29,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192531G18
KR6192531G26,BOND,광주은행2026-02이(변)1갑-25,BOND,KR,,False,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192531G26
KR6192532E43,BOND,광주은행2024-04이(변)1갑-18,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192532E43
KR6192532E50,BOND,광주은행2024-05이(변)1갑-23,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192532E50
KR6192532E84,BOND,광주은행2024-08이(변)1갑-28,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192532E84
KR6192532E92,BOND,광주은행2024-09이(변)1갑-24,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192532E92
KR6192532EA2,BOND,광주은행2024-10이(변)1갑-24,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192532EA2
KR6192532EB0,BOND,광주은행2024-11이(변)1갑-13,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192532EB0
KR6192532F67,BOND,광주은행2025-06이1.5갑-30,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192532F67
KR6192532F91,BOND,광주은행2025-09이(변)1갑-29,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192532F91
KR6192532FB7,BOND,광주은행2025-11이(변)1갑-14,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192532FB7
KR6192532G17,BOND,광주은행2026-01이1.5갑-29,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192532G17
KR6192533E42,BOND,광주은행2024-04이(변)1갑-25,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192533E42
KR6192533E59,BOND,광주은행2024-05이(변)1갑-29,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192533E59
KR6192533EB8,BOND,광주은행2024-11이(변)1갑-27,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192533EB8
KR6192533FB5,BOND,광주은행2025-11이(변)1갑-28,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192533FB5
KR6192761E60,BOND,파라1(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192761E60
KR6192761EA7,BOND,파라 2-1(PCBO사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192761EA7
KR6192762EA5,BOND,파라 2-2(PCBO사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192762EA5
KR6192763EA3,BOND,파라 2-3(PCBO사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192763EA3
KR6192764EA1,BOND,파라 2-4(PCBO사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192764EA1
KR6192765EA8,BOND,파라 2-5(PCBO사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192765EA8
KR6192821CA3,BOND,코스맥스3(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192821CA3
KR6192821D28,BOND,코스맥스4(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192821D28
KR6192821D77,BOND,코스맥스5(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192821D77
KR6192821F59,BOND,코스맥스6(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6192821F59
KR6193031D97,BOND,도이치파이낸셜42(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193031D97
KR6193031E13,BOND,도이치파이낸셜45(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193031E13
KR6193031E47,BOND,도이치파이낸셜46(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193031E47
KR6193031E54,BOND,도이치파이낸셜 47(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193031E54
KR6193031E62,BOND,도이치파이낸셜48(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193031E62
KR6193031E88,BOND,도이치파이낸셜 49(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193031E88
KR6193031EA4,BOND,도이치파이낸셜 50(사모/풋),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193031EA4
KR6193031EB2,BOND,도이치파이낸셜 51(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193031EB2
KR6193031F53,BOND,도이치파이낸셜 52(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193031F53
KR6193031F61,BOND,도이치파이낸셜53(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193031F61
KR6193031F87,BOND,도이치파이낸셜54(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193031F87
KR6193031F95,BOND,도이치파이낸셜 56(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193031F95
KR6193031FA1,BOND,도이치파이낸셜57(사모/풋),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193031FA1
KR6193031FB9,BOND,도이치파이낸셜58(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193031FB9
KR6193031G29,BOND,도이치파이낸셜59(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193031G29
KR6193032F86,BOND,도이치파이낸셜 55(사모/풋),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193032F86
KR6193251A51,BOND,와이제이엠게임즈2CB(사모/전환/풋),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193251A51
KR6193251B84,BOND,와이제이엠게임즈 4CB(사모/전환/풋),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193251B84
KR6193251F49,BOND,링크드1EB(사모/교환/풋),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193251F49
KR6193251F80,BOND,링크드 2EB(사모/교환/풋),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193251F80
KR6193251FB3,BOND,링크드5CB(사모/전환/풋),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193251FB3
KR6193251G14,BOND,링크드 3EB,BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193251G14
KR6193251G30,BOND,링크드4EB,BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193251G30
KR6193252A50,BOND,와이제이엠게임즈 3CB(사모/전환/풋),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193252A50
KR6193301D33,BOND,다음건설5(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193301D33
KR6193301F31,BOND,다음건설6(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193301F31
KR6193381D36,BOND,동아컬렉션8(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193381D36
KR6193381DB3,BOND,동아컬렉션9(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193381DB3
KR6193381F34,BOND,동아컬렉션10(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193381F34
KR6193381FB8,BOND,동아컬렉션11(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193381FB8
KR6193391E33,BOND,상상6(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193391E33
KR6193421D38,BOND,동림석유산업6(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193421D38
KR6193421F36,BOND,동림석유산업7(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193421F36
KR6193421F69,BOND,동림석유산업8-1(PCBO사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193421F69
KR6193422F68,BOND,동림석유산업8-2(PCBO사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193422F68
KR6193423F67,BOND,동림석유산업8-3(PCBO사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193423F67
KR6193891D39,BOND,광덕종합건설5(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193891D39
KR6193424F66,BOND,동림석유산업8-4(PCBO사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193424F66
KR6193425F65,BOND,동림석유산업8-5(PCBO사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193425F65
KR6193451D31,BOND,신영이앤피5(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193451D31
KR6193451F39,BOND,신영이앤피6(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193451F39
KR6193511D39,BOND,에이치앤프랜즈7(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193511D39
KR6193511E53,BOND,에이치앤프랜즈8(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193511E53
KR6193521EA4,BOND,에스티아이그룹8(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193521EA4
KR6193591D32,BOND,석정스틸5(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193591D32
KR6193591F30,BOND,석정스틸6(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193591F30
KR6193621E43,BOND,인컴씨앤씨 6(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193621E43
KR6193701D39,BOND,진흥5(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193701D39
KR6193701F37,BOND,진흥6(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193701F37
KR6193771D34,BOND,영광벤드5(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193771D34
KR6193771F32,BOND,영광벤드6(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193771F32
KR6193791C98,BOND,동국프라텍7(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193791C98
KR6193791D30,BOND,동국프라텍8(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193791D30
KR6193791E47,BOND,동국프라텍9(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193791E47
KR6193791F38,BOND,동국프라텍10(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193791F38
KR6193791F95,BOND,동국프라텍11(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193791F95
KR6193931D31,BOND,금도건설9(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193931D31
KR6193931E48,BOND,금도건설 10(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193931E48
KR6193931F39,BOND,금도건설11(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193931F39
KR6193951D36,BOND,대진5(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193951D36
KR6193971D40,BOND,성림글로벌8(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193971D40
KR6193981D30,BOND,세창상사8(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6193981D30
KR6194021CA8,BOND,카스윈 9(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194021CA8
KR6194021D30,BOND,카스윈10(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194021D30
KR6194021D48,BOND,카스윈11(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194021D48
KR6194021F38,BOND,카스윈12(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194021F38
KR6194021F46,BOND,카스윈13(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194021F46
KR6194021FA1,BOND,카스윈14(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194021FA1
KR6194031D38,BOND,페이퍼랜드5(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194031D38
KR6194031F36,BOND,페이퍼랜드6(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194031F36
KR6194051D41,BOND,효성의약품7(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194051D41
KR6194371B95,BOND,제이에스코퍼레이션 2CB(사모/전환/풋),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194371B95
KR6194371D93,BOND,제이에스코퍼레이션4CB(사모/전환/풋),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194371D93
KR6194371E50,BOND,제이에스코퍼레이션5(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194371E50
KR6194961F48,BOND,비트엠10(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194961F48
KR6194372D92,BOND,제이에스코퍼레이션 3EB(사모/교환/풋),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194372D92
KR6194372E59,BOND,제이에스코퍼레이션6(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194372E59
KR6194481F98,BOND,데브시스터즈1EB(사모/교환/풋),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194481F98
KR6194611EA2,BOND,우성아이비6-1(PCBO사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194611EA2
KR6194611F75,BOND,우성아이비 7CB(사모/전환/풋),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194611F75
KR6194612EA0,BOND,우성아이비6-2(PCBO사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194612EA0
KR6194613EA8,BOND,우성아이비6-3(PCBO사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194613EA8
KR6194614EA6,BOND,우성아이비6-4(PCBO사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194614EA6
KR6194615EA3,BOND,우성아이비6-5(PCBO사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194615EA3
KR6194701FC4,BOND,노바렉스5EB(사모/교환),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194701FC4
KR6194841D46,BOND,타임시스템5(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194841D46
KR6194841F44,BOND,타임시스템6(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194841F44
KR6194891E69,BOND,대왕석유무역7(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194891E69
KR6194931D47,BOND,디엠비정보통신5(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194931D47
KR6194931E38,BOND,디엠비정보통신6(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194931E38
KR6194941D45,BOND,메디탑5(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194941D45
KR6194941F68,BOND,메디탑6(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194941F68
KR6194961D40,BOND,비트엠8(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194961D40
KR6194961E64,BOND,비트엠9(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194961E64
KR6194971E96,BOND,디에스아이코리아7(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194971E96
KR6194991D44,BOND,미림약품9(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194991D44
KR6194991E50,BOND,미림약품10(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194991E50
KR6194991F42,BOND,미림약품11(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6194991F42
KR6195011D47,BOND,산하전공 5(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6195011D47
KR6195011F45,BOND,산하전공6(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6195011F45
KR6195051D48,BOND,대성텍스타일5(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6195051D48
KR6195051F46,BOND,대성텍스타일6(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6195051F46
KR6195061D46,BOND,경동기전5(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6195061D46
KR6195071E84,BOND,경림에이치티시(HTC)5(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6195071E84
KR6195131C50,BOND,성광11(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6195131C50
KR6195131D42,BOND,성광12(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6195131D42
KR6195131D59,BOND,성광13(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6195131D59
KR6195151D47,BOND,영창기업사8(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6195151D47
KR6195151E95,BOND,영창기업사10(사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6195151E95
KR6195151F45,BOND,영창기업사 11(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6195151F45
KR6195151F94,BOND,영창기업사12(사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6195151F94
KR6195161C38,BOND,오리엔탈코머스9(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6195161C38
KR6195161CA1,BOND,오리엔탈코머스11(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6195161CA1
KR6195161F35,BOND,오리엔탈코머스12(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6195161F35
KR6195161FA4,BOND,오리엔탈코머스13(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6195161FA4
KR6195231D41,BOND,부건에스앤에스5(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6195231D41
KR6195231F49,BOND,부건에스앤에스6(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6195231F49
KR6195261C94,BOND,대한오케이스틸4(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6195261C94
